GEOCODE,ID,COD_SET_ZON,COD_QDR_ZON,COD_LOG_ZON,COD_CNDM_ZON,COD_LOTE_ZON,SGL_SUBP_EDIC,SGL_DSTR_EDIC,COD_TSTD_ZON,IND_VRFC_EDIC,IND_EXCL_INCL_CRGA,SGL_ZONA_01_ZON,COD_PRMR_01_ZON,SGL_LNDR_01_ZON,COD_TIP_LEGC_01,COD_LEGC_01_ZON,ANO_LEGC_01_ZON,IND_ADCA_CRGA,SGL_ZONA_02_ZON,COD_PRMR_02_ZON,SGL_LNDR_02_ZON,COD_TIP_LEGC_02,COD_LEGC_02_ZON,ANO_LEGC_02_ZON,SGL_ZONA_03_ZON,COD_PRMR_03_ZON,SGL_LNDR_03_ZON,COD_TIP_LEGC_03,COD_LEGC_03_ZON,ANO_LEGC_03_ZON,SGL_ZONA_04_ZON,COD_PRMR_04_ZON,SGL_LNDR_04_ZON,COD_TIP_LEGC_04,COD_LEGC_04_ZON,ANO_LEGC_04_ZON,SGL_ZONA_05_ZON,COD_PRMR_05_ZON,SGL_LNDR_05_ZON,COD_TIP_LEGC_05,COD_LEGC_05_ZON,ANO_LEGC_05_ZON,SGL_ZONA_06_ZON,COD_PRMR_06_ZON,SGL_LNDR_06_ZON,COD_TIP_LEGC_06,COD_LEGC_06_ZON,ANO_LEGC_06_ZON,COD_AREA_CONST,COD_AREA_LT,COD_END_LOG,COD_NUM_PORT,COD_SIT,VALOR_MET_CODLOG,VALOR_MET_MED_ZON,NUM_PAV,SGL_ZON_URB_RUR,ANO_CONST,IND_EXCL_OBS,TXT_OBS_01_EDIC,TXT_OBS_02_EDIC,NOME_CID_EDIC,NOME_EST_EDIC,NOME_PAIS_EDIC,REG_LIM_ADM,COD_QUAD,COD_ANO,COND,Lat__Y_,Long__x_
"RUA ILHA DE CAPRI, 54,
SAO PAULO, SAO PAULO - BRASIL","249020403733000038","249","020","403733","00","0038",SM,IGU,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","70","160",RUA ILHA DE CAPRI,"54","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,6190994","-46,4199626"
"RUA ILHA DE CRETA, 35,
SAO PAULO, SAO PAULO - BRASIL","249020403741000003","249","020","403741","00","0003",SM,IGU,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","140","157",RUA ILHA DE CRETA,"35","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,6194928","-46,4203403"
"RUA ILHA DE CAPRI, 77,
SAO PAULO, SAO PAULO - BRASIL","249020403733000014","249","020","403733","00","0014",SM,IGU,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","207",RUA ILHA DE CAPRI,"77","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,618963","-46,4198449"
"RUA ILHA DE CRETA, 27,
SAO PAULO, SAO PAULO - BRASIL","249020403741000002","249","020","403741","00","0002",SM,IGU,"2",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","180","221",RUA ILHA DE CRETA,"27","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,6190135","-46,4189684"
"RUA BERNARDINO BERTOLOTTI, 246,
SAO PAULO, SAO PAULO - BRASIL","202046276170000042","202","046","276170","00","0042",PR,ANH,"1",S,S,ZMA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","631",RUA BERNARDINO BERTOLOTTI,"246","1","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4482039","-46,7896363"
"AVENIDA DOMINGOS ANTONIO DI SANDRO, 281,
SAO PAULO, SAO PAULO - BRASIL","187257065633000041","187","257","065633","00","0041",PR,PRS,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","140","125",AVENIDA DOMINGOS ANTONIO DI SANDRO,"281","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4099872","-46,7473185"
"AVENIDA DOMINGOS ANTONIO DI SANDRO, 293,
SAO PAULO, SAO PAULO - BRASIL","187257065633000039","187","257","065633","00","0039",PR,PRS,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","140","125",AVENIDA DOMINGOS ANTONIO DI SANDRO,"293","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4099413","-46,7474092"
"RUA DESEMBARGADOR FRANCISCO DE PAULA CRUZ NETTO, 97,
SAO PAULO, SAO PAULO - BRASIL","229055370592000033","229","055","370592","00","0033",IT,IPA,"2",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","220",RUA DESEMBARGADOR FRANCISCO DE PAULA CRUZ NETTO,"97","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,5016601","-46,3686827"
"AVENIDA DOMINGOS ANTONIO DI SANDRO, 359,
SAO PAULO, SAO PAULO - BRASIL","187257065633000026","187","257","065633","00","0026",PR,PRS,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","156",AVENIDA DOMINGOS ANTONIO DI SANDRO,"359","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4098411","-46,7478118"
"RUA JOAO HONORIO CAIXETA, 145,
SAO PAULO, SAO PAULO - BRASIL","268016422614000045","268","016","422614","00","0045",SO,GRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","465","180",RUA JOAO HONORIO CAIXETA,"145","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,7821208","-46,6796318"
"RUA SEM DENOMINACAO, 200,
SAO PAULO, SAO PAULO - BRASIL","229214404942000003","229","214","404942","00","0003",IT,IPA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","800","1735",RUA SEM DENOMINACAO,"200","0","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,8493151","-46,6986141"
"RUA MIGUEL PEREIRA DOS SANTOS, 158,
SAO PAULO, SAO PAULO - BRASIL","258051419702000199","258","051","419702","00","0199",SO,CDU,"1",S,S,ZMA,"0",,L,"16402","2016",S,QA,"12",,L,"16402","2016",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","181","125",RUA MIGUEL PEREIRA DOS SANTOS,"158","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,7366059","-46,6845537"
"AVENIDA ANTONELO DA MESSINA, 1120,
SAO PAULO, SAO PAULO - BRASIL","198029163058000048","198","029","163058","00","0048",JT,TRE,"1",S,S,ZMA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","448","597",AVENIDA ANTONELO DA MESSINA,"1120","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4474855","-46,5892031"
"AVENIDA DOMINGOS ANTONIO DI SANDRO, 205,
SAO PAULO, SAO PAULO - BRASIL","187257065633000045","187","257","065633","00","0045",PR,PRS,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","180","140",AVENIDA DOMINGOS ANTONIO DI SANDRO,"205","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4108202","-46,7471785"
"RUA LUIS ARISTIDES, 6,
SAO PAULO, SAO PAULO - BRASIL","237146475335000011","237","146","475335","00","0011",CT,CTI,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","248",RUA LUIS ARISTIDES,"6","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,5852146","-46,4131856"
"RUA LUIS ARISTIDES, 24,
SAO PAULO, SAO PAULO - BRASIL","237146475335000002","237","146","475335","00","0002",CT,CTI,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","120","114",RUA LUIS ARISTIDES,"24","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,5852922","-46,4135687"
"RUA ANA DO SACRAMENTO ANDRADE, 353,
SAO PAULO, SAO PAULO - BRASIL","226016355224000074","226","016","355224","00","0074",JT,TRE,"3",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"3",,L,"16402","2016",MA,"17",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","224","100",RUA ANA DO SACRAMENTO ANDRADE,"353","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4191414","-46,582347"
"RUA ANA DO SACRAMENTO ANDRADE, 185,
SAO PAULO, SAO PAULO - BRASIL","226016355224000042","226","016","355224","00","0042",JT,TRE,"2",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"3",,L,"16402","2016",MA,"17",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","518","185",RUA ANA DO SACRAMENTO ANDRADE,"185","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4177606","-46,5831229"
"RUA ANA DO SACRAMENTO ANDRADE, 359,
SAO PAULO, SAO PAULO - BRASIL","226016355224000077","226","016","355224","00","0077",JT,TRE,"3",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"3",,L,"16402","2016",MA,"17",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","216","100",RUA ANA DO SACRAMENTO ANDRADE,"359","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4192205","-46,5822085"
"AVENIDA DOMINGOS ANTONIO DI SANDRO, 179,
SAO PAULO, SAO PAULO - BRASIL","187257065633000051","187","257","065633","00","0051",PR,PRS,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","125",AVENIDA DOMINGOS ANTONIO DI SANDRO,"179","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4112109","-46,7471147"
"AVENIDA DOMINGOS ANTONIO DI SANDRO, 415,
SAO PAULO, SAO PAULO - BRASIL","187257065633000019","187","257","065633","00","0019",PR,PRS,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","130",AVENIDA DOMINGOS ANTONIO DI SANDRO,"415","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4098415","-46,7478021"
"RUA ANA DO SACRAMENTO ANDRADE, 205,
SAO PAULO, SAO PAULO - BRASIL","268016422592000044","268","016","422592","00","0044",SO,TRE,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","224","100",RUA ANA DO SACRAMENTO ANDRADE,"205","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4178645","-46,5830687"
"RUA LUIS ARISTIDES, 14,
SAO PAULO, SAO PAULO - BRASIL","237146475335000007","237","146","475335","00","0007",CT,CTI,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","120",RUA LUIS ARISTIDES,"14","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,5850523","-46,4133194"
"RUA SEM DENOMINACAO, 200,
SAO PAULO, SAO PAULO - BRASIL","229214404942000002","229","214","404942","00","0002",IT,IPA,"3",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1300","4882",RUA SEM DENOMINACAO,"200","0","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,8493151","-46,6986141"
"RUA BARAO DE ALMEIDA GALEAO, 40,
SAO PAULO, SAO PAULO - BRASIL","229208397601000001","229","208","397601","00","0001",IT,IPA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","8499","12384",RUA BARAO DE ALMEIDA GALEAO,"40","0","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,504135","-46,3733382"
"RUA SEM DENOMINACAO, 40,
SAO PAULO, SAO PAULO - BRASIL","229213404942000001","229","213","404942","00","0001",IT,IPA,"2",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","10000","11643",RUA SEM DENOMINACAO,"40","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,8488278","-46,6983958"
"RUA PERA MARMELO, 928,
SAO PAULO, SAO PAULO - BRASIL","210015436992000041","210","015","436992","00","0041",PJ,JAR,"1",S,S,ZMA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","520","250",RUA PERA MARMELO,"928","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,433143","-46,7503437"
"RUA PERA MARMELO, 928,
SAO PAULO, SAO PAULO - BRASIL","210015436992000040","210","015","436992","00","0040",PJ,JAR,"1",S,S,ZMA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","520","250",RUA PERA MARMELO,"928","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,433143","-46,7503437"
"AVENIDA DOMINGOS ANTONIO DI SANDRO, 351,
SAO PAULO, SAO PAULO - BRASIL","187257065633000027","187","257","065633","00","0027",PR,PRS,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","138",AVENIDA DOMINGOS ANTONIO DI SANDRO,"351","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4098411","-46,7478119"
"AVENIDA DOMINGOS ANTONIO DI SANDRO, 327,
SAO PAULO, SAO PAULO - BRASIL","187257065633000032","187","257","065633","00","0032",PR,PRS,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","186",AVENIDA DOMINGOS ANTONIO DI SANDRO,"327","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4098639","-46,7476905"
"AVENIDA DOMINGOS ANTONIO DI SANDRO, 387,
SAO PAULO, SAO PAULO - BRASIL","187257065633000023","187","257","065633","00","0023",PR,PRS,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","120","135",AVENIDA DOMINGOS ANTONIO DI SANDRO,"387","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4098411","-46,7478105"
"RUA ELIAS PEREIRA, 62,
SAO PAULO, SAO PAULO - BRASIL","228233617792000022","228","233","617792","00","0022",JT,TRE,"1",S,S,ZMA,"0",,L,"16402","2016",S,QA,"12",,L,"16402","2016",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","180","164",RUA ELIAS PEREIRA,"62","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4495627","-46,5894156"
"RUA ELIAS PEREIRA, 116,
SAO PAULO, SAO PAULO - BRASIL","228233617792000029","228","233","617792","00","0029",JT,TRE,"1",S,S,ZMA,"0",,L,"16402","2016",S,QA,"12",,L,"16402","2016",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","420","289",RUA ELIAS PEREIRA,"116","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4499004","-46,5897208"
"AVENIDA DOMINGOS ANTONIO DI SANDRO, 343,
SAO PAULO, SAO PAULO - BRASIL","187257065633000029","187","257","065633","00","0029",PR,PRS,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","180","138",AVENIDA DOMINGOS ANTONIO DI SANDRO,"343","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4098411","-46,7478119"
"AVENIDA DOMINGOS ANTONIO DI SANDRO, 307,
SAO PAULO, SAO PAULO - BRASIL","187257065633000036","187","257","065633","00","0036",PR,PRS,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","125",AVENIDA DOMINGOS ANTONIO DI SANDRO,"307","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4099084","-46,7475098"
"AVENIDA DOMINGOS ANTONIO DI SANDRO, 241,
SAO PAULO, SAO PAULO - BRASIL","187257065633000040","187","257","065633","00","0040",PR,PRS,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","140","125",AVENIDA DOMINGOS ANTONIO DI SANDRO,"241","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,409841","-46,7478125"
"AVENIDA DOMINGOS ANTONIO DI SANDRO, 393,
SAO PAULO, SAO PAULO - BRASIL","187257065633000022","187","257","065633","00","0022",PR,PRS,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","140","129",AVENIDA DOMINGOS ANTONIO DI SANDRO,"393","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4098412","-46,7478087"
"AVENIDA DOMINGOS ANTONIO DI SANDRO, 273,
SAO PAULO, SAO PAULO - BRASIL","187257065633000044","187","257","065633","00","0044",PR,PRS,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","140",AVENIDA DOMINGOS ANTONIO DI SANDRO,"273","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4100277","-46,7472651"
"RUA BLECAUTE, 609,
SAO PAULO, SAO PAULO - BRASIL","232018292966000056","232","018","292966","00","0056",IQ,PQC,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","226","125",RUA BLECAUTE,"609","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,5679187","-46,4604579"
"RUA TECLA, 27,
SAO PAULO, SAO PAULO - BRASIL","303068187640000121","303","068","187640","00","0121",AR,VFO,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","88","71",RUA TECLA,"27","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2023","0","-23,5779586","-46,538948"
"RUA JOAO HONORIO CAIXETA, 151,
SAO PAULO, SAO PAULO - BRASIL","268016422614000047","268","016","422614","00","0047",SO,GRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","180",RUA JOAO HONORIO CAIXETA,"151","1","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,7821185","-46,679633"
"RUA GALEAO COUTINHO, 235,
SAO PAULO, SAO PAULO - BRASIL","307082077151000536","307","082","077151","00","0536",FO,FRE,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","104","82",RUA GALEAO COUTINHO,"235","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4828677","-46,7041088"
"RUA ELIAS PEREIRA, 128,
SAO PAULO, SAO PAULO - BRASIL","228233617792000031","228","233","617792","00","0031",JT,TRE,"1",S,S,ZMA,"0",,L,"16402","2016",S,QA,"12",,L,"16402","2016",MA,"5",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","240","89",RUA ELIAS PEREIRA,"128","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4501137","-46,589922"
"RUA VINTE E DOIS DE AGOSTO, 694,
SAO PAULO, SAO PAULO - BRASIL","305034197483000046","305","034","197483","00","0046",CV,CAC,"2",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","86","107",RUA VINTE E DOIS DE AGOSTO,"694","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4662763","-46,6568366"
"RUA MUSICA DE BOA NOITE, 110,
SAO PAULO, SAO PAULO - BRASIL","253035371114000008","253","035","371114","00","0008",SM,SRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","241",RUA MUSICA DE BOA NOITE,"110","0","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,5557714","-46,6395571"
"AVENIDA DOMINGOS ANTONIO DI SANDRO, 337,
SAO PAULO, SAO PAULO - BRASIL","187257065633000030","187","257","065633","00","0030",PR,PRS,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","137",AVENIDA DOMINGOS ANTONIO DI SANDRO,"337","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4098411","-46,747812"
"RUA SOUSA VITERBO, ,
SAO PAULO, SAO PAULO - BRASIL","261152676020000001","261","152","676020","00","0001",SO,GRA,"2",S,S,ZEIS-4,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","5853",RUA SOUSA VITERBO,"0","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,7567189","-46,6993564"
