GEOCOD,ID,COD_SET_ZON,COD_QDR_ZON,COD_LOG_ZON,COD_CNDM_ZON,COD_LOTE_ZON,SGL_SUBP_EDIC,SGL_DSTR_EDIC,COD_TSTD_ZON,IND_VRFC_EDIC,IND_EXCL_INCL_CRGA,SGL_ZONA_01_ZON,COD_PRMR_01_ZON,SGL_LNDR_01_ZON,COD_TIP_LEGC_01,COD_LEGC_01_ZON,ANO_LEGC_01_ZON,IND_ADCA_CRGA,SGL_ZONA_02_ZON,COD_PRMR_02_ZON,SGL_LNDR_02_ZON,COD_TIP_LEGC_02,COD_LEGC_02_ZON,ANO_LEGC_02_ZON,SGL_ZONA_03_ZON,COD_PRMR_03_ZON,SGL_LNDR_03_ZON,COD_TIP_LEGC_03,COD_LEGC_03_ZON,ANO_LEGC_03_ZON,SGL_ZONA_04_ZON,COD_PRMR_04_ZON,SGL_LNDR_04_ZON,COD_TIP_LEGC_04,COD_LEGC_04_ZON,ANO_LEGC_04_ZON,SGL_ZONA_05_ZON,COD_PRMR_05_ZON,SGL_LNDR_05_ZON,COD_TIP_LEGC_05,COD_LEGC_05_ZON,ANO_LEGC_05_ZON,SGL_ZONA_06_ZON,COD_PRMR_06_ZON,SGL_LNDR_06_ZON,COD_TIP_LEGC_06,COD_LEGC_06_ZON,ANO_LEGC_06_ZON,COD_AREA_CONST,COD_AREA_LT,COD_END_LOG,COD_NUM_PORT,COD_SIT,VALOR_MET_CODLOG,VALOR_MET_MED_ZON,NUM_PAV,SGL_ZON_URB_RUR,ANO_CONST,IND_EXCL_OBS,TXT_OBS_01_EDIC,TXT_OBS_02_EDIC,NOME_CID_EDIC,NOME_EST_EDIC,NOME_PAIS_EDIC,REG_LIM_ADM,COD_QUAD,COD_ANO,COND,Lat__y_,Long__x_
,"070161198846002006","070","161","198846","00","2006",ST,STN,"1",S,S,ZC,"0",,L,"16402","2016",S,ZEIS-1,"0",,L,"16402","2016",QA,"8",,L,"16050","2014",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","1732","1396",RUA VOLUNTARIOS DA PATRIA,"4020","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"073035198846000336","073","035","198846","00","0336",ST,STN,"3",S,S,ZEM,"0",,R,"4","2018",S,QA,"1",,L,"16402","2016",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1381","1155",RUA VOLUNTARIOS DA PATRIA,"1458","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"072121196622160000","072","121","196622","16","0000",ST,STN,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","180",RUA FREI VICENTE DO SALVADOR,"292","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","1",,
,"069072105872080000","069","072","105872","08","0000",ST,STN,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","398",RUA JOAQUIM NORBERTO,"382","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","1",,
,"073019007196070000","073","019","007196","07","0000",ST,STN,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","1357",RUA ALFREDO PUJOL,"159","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","1",,
,"071473279854000193","071","473","279854","00","0193",ST,MAN,"1",S,S,"99","0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","144","83",RUA PADRE JOSE ALLAMANO,"287","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"071473279854000194","071","473","279854","00","0194",ST,MAN,"1",S,S,"99","0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","142","84",RUA PADRE JOSE ALLAMANO,"291","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"071473279854000195","071","473","279854","00","0195",ST,MAN,"1",S,S,"99","0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","144","83",RUA PADRE JOSE ALLAMANO,"295","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0",,
,"078264626430000102","078","264","626430","00","0102",PJ,SDO,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","169","213",RUA MARTINS TEOTONIO,"36","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5061583","-46,7424285"
,"089310022934000129","089","310","022934","00","0129",JA,JAB,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","453",RUA DAS AROEIRAS,"95","1","0","0",,U,,,LOTE COM ENDERECO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,6372782","-46,6479861"
,"078400214221000105","078","400","214221","00","0105",PJ,SDO,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","132","90",RUA MONSENHOR CASTRO NERY,"558","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,494397","-46,7377378"
,"078231012327000091","078","231","012327","00","0091",PJ,SDO,"1",S,S,ZM,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","151","106",AVENIDA DO ANASTACIO,"214","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5064392","-46,7330884"
,"078365212733000037","078","365","212733","00","0037",PJ,PIR,"1",S,S,ZPR,"0",,,"0","0",S,QA,"3",,,"0","0",MA,"16",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","229","262",RUA ANTONIO CARLOS FERREIRA,"129","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4943384","-46,7264133"
,"078400214221000104","078","400","214221","00","0104",PJ,SDO,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","133","91",RUA MONSENHOR CASTRO NERY,"562","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4944294","-46,7377305"
,"083022029351000033","083","022","029351","00","0033",PI,PIN,"2",S,S,ZM,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"12",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","20","20",RUA BARTOLOMEU ZUNEGA,"230","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5631305","-46,694262"
,"078245148784000098","078","245","148784","00","0098",PJ,SDO,"1",S,S,ZM,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","190","160",RUA DOUTOR ODON CARLOS DE F FERRAZ,"484","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5086798","-46,7261683"
,"078245148784000099","078","245","148784","00","0099",PJ,SDO,"1",S,S,ZM,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","137","115",RUA DOUTOR ODON CARLOS DE F FERRAZ,"482","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5086503","-46,7262635"
,"078245148784000100","078","245","148784","00","0100",PJ,SDO,"1",S,S,ZM,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","143","115",RUA DOUTOR ODON CARLOS DE F FERRAZ,"480","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5086771","-46,7262751"
,"078264626430000101","078","264","626430","00","0101",PJ,SDO,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","142","207",RUA MARTINS TEOTONIO,"30","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5062039","-46,7424399"
,"078231012327000092","078","231","012327","00","0092",PJ,SDO,"1",S,S,ZM,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","156","112",AVENIDA DO ANASTACIO,"208","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5065036","-46,733107"
,"078528216798001555","078","528","216798","00","1555",PJ,PIR,"1",S,S,ZM,"0",,,"0","0",S,QA,"3",,,"0","0",MA,"16",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","130","84",RUA MANUEL FURTADO,"331","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,494313","-46,7211822"
,"078528216798001556","078","528","216798","00","1556",PJ,PIR,"1",S,S,ZM,"0",,,"0","0",S,QA,"3",,,"0","0",MA,"16",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","137","85",RUA MANUEL FURTADO,"337","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4943495","-46,7211602"
,"078528216798001557","078","528","216798","00","1557",PJ,PIR,"1",S,S,ZM,"0",,,"0","0",S,QA,"3",,,"0","0",MA,"16",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","141","88",RUA MANUEL FURTADO,"343","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,49443","-46,7212234"
,"083089065811000036","083","089","065811","00","0036",PI,API,"2",S,S,ZER-1,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","630","1658",RUA ERNESTO NAZARE,"545","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5574943","-46,7056039"
,"078408736848000096","078","408","736848","00","0096",PJ,SDO,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","110","90",RUA DOMINGOS DE MAGALHAES,"87","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4908262","-46,7395498"
,"078400214221000106","078","400","214221","00","0106",PJ,SDO,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","133","91",RUA MONSENHOR CASTRO NERY,"554","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4943683","-46,7377561"
,"081015038504000028","081","015","038504","00","0028",PI,API,"1",S,S,ZER-1,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","699","1132",RUA CARDEAL CAGLIORI,"272","1","0","0",,U,,,LOTE COM ENDERECO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5412728","-46,7103875"
,"081015161969000027","081","015","161969","00","0027",PI,API,"2",S,S,ZER-1,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","498","1164",RUA PIANU,"50","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5412116","-46,7104118"
,"085325091561000107","085","325","091561","00","0107",PI,IBI,"2",S,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","4028",RUA INDIANA,"121","2","0","0",,U,,,LOTE COM ENDERECO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,6141648","-46,6803347"
,"087018203637000098","087","018","203637","00","0098",SA,SAM,"2",S,S,ZEU,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","4285",RUA ANHEMBI,"170","2","0","0",,U,,,LOTE CANCELADO,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,6433726","-46,7156952"
,"089112026107000411","089","112","026107","00","0411",JA,JAB,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","8755","1529",RUA ARAPA,"131","2","0","0",,U,,,LOTE CANCELADO,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,648389","-46,6662955"
,"081097085782000607","081","097","085782","00","0607",PI,PIN,"1",S,S,ZEU,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","294",RUA HARMONIA,"858","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5510366","-46,6908879"
,"087458166502000053","087","458","166502","00","0053",SA,SAM,"2",S,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"12",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","411","710",RUA CENTRO AFRICANA,"121","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,6437095","-46,7234063"
,"081282155640000075","081","282","155640","00","0075",PI,API,"2",S,S,ZM,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","8800","1632",RUA PASCOAL VITA,"570","2","0","0",,U,,,LOTE CANCELADO,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5524402","-46,6999636"
,"083105068195000218","083","105","068195","00","0218",PI,PIN,"2",S,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"12",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","667","5069",AVENIDA EUSEBIO MATOSO,"687","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5719535","-46,6976355"
,"086158200360000090","086","158","200360","00","0090",SA,CBE,"3",S,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"12",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1253","1153",RUA ZACARIAS DE GOIS,"1085","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,6237914","-46,6724113"
,"087480062383000025","087","480","062383","00","0025",SA,SAM,"2",S,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"12",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","27201","58692",AVENIDA DAS NACOES UNIDAS,"15187","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,6295394","-46,710725"
,"078231012327000090","078","231","012327","00","0090",PJ,SDO,"1",S,S,ZM,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","151","107",AVENIDA DO ANASTACIO,"220","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5063901","-46,733017"
,"078365212733000038","078","365","212733","00","0038",PJ,PIR,"2",S,S,ZPR,"0",,,"0","0",S,QA,"3",,,"0","0",MA,"16",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","220","249",RUA ANTONIO CARLOS FERREIRA,"147","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4942621","-46,7263"
,"085116083771000756","085","116","083771","00","0756",PI,IBI,"1",S,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","208","156",RUA GUARARAPES,"268","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,612182","-46,6806258"
,"078360021601000041","078","360","021601","00","0041",PJ,PIR,"1",S,S,ZPR,"0",,,"0","0",S,QA,"3",,,"0","0",MA,"16",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","252","197",RUA DOUTOR ARGEMIRO COUTO DE BARROS,"279","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4939618","-46,7289522"
,"078276163880000082","078","276","163880","00","0082",PJ,SDO,"1",S,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","146","185",RUA JOAQUIM OLIVEIRA FREITAS,"1721","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4925624","-46,7452991"
,"078276216291000083","078","276","216291","00","0083",PJ,SDO,"1",S,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","203","181",AVENIDA ELISIO CORDEIRO DE SIQUEIRA,"1546","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,492484","-46,7458235"
,"088170147435001980","088","170","147435","00","1980",SA,CGR,"1",S,S,ZC,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"13",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","4399",AVENIDA NOSSA SENHORA DE SABARA,"257","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,6599058","-46,6967139"
,"087306612880000068","087","306","612880","00","0068",SA,SAM,"1",S,S,ZEU,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","152","198",TRAVESSA WILSON MORAES,"24","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,6472829","-46,709514"
,"089568201022000171","089","568","201022","00","0171",JA,JAB,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","170","226",RUA ANTONIO MADI,"510","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,6402958","-46,6487918"
,"078360021601000042","078","360","021601","00","0042",PJ,PIR,"1",S,S,ZPR,"0",,,"0","0",S,QA,"3",,,"0","0",MA,"16",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","178","197",RUA DOUTOR ARGEMIRO COUTO DE BARROS,"287","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4939045","-46,7288378"
,"086216061913000120","086","216","061913","00","0120",SA,CBE,"1",S,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"12",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","2000",RUA EDSON,"1386","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,6260503","-46,6706089"
,"081016192686000035","081","016","192686","00","0035",PI,API,"1",S,S,ZER-1,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","606","1270",RUA TARUBA,"213","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5395978","-46,7093844"
,"078326216291000063","078","326","216291","00","0063",PJ,SDO,"3",S,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","273","375",AVENIDA ELISIO CORDEIRO DE SIQUEIRA,"592","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5021108","-46,7476186"
,"087458166502000052","087","458","166502","00","0052",SA,SAM,"2",S,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"12",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","720","720",RUA CENTRO AFRICANA,"97","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,643945","-46,7234012"
,"086047175188000084","086","047","175188","00","0084",SA,CBE,"5",S,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","99","99",RUA DEMOSTENES,"129","0","0","0",,U,,,LOTE COM ENDERECO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,6136201","-46,6769981"
,"078264626430000103","078","264","626430","00","0103",PJ,SDO,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","112","92",RUA MARTINS TEOTONIO,"118","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5045863","-46,7419096"
,"078264626430000105","078","264","626430","00","0105",PJ,SDO,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","112","94",RUA MARTINS TEOTONIO,"108","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5045901","-46,7419111"
,"078258753840000152","078","258","753840","00","0152",PJ,SDO,"1",S,S,ZM,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","213","173",AVENIDA GENERAL CHARLES DE GAULLE,"229","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5058067","-46,7373163"
,"078187213187000041","078","187","213187","00","0041",PJ,PIR,"1",S,S,ZEU,"0",,,"0","0",S,QA,"3",,,"0","0",MA,"16",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","142","148",RUA DOUTOR AUGUSTO ANDRADE,"227","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,491501","-46,7288914"
,"078026733822000109","078","026","733822","00","0109",PJ,SDO,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","176","104",RUA SEVERINO VILAR FILHO,"83","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4982498","-46,739925"
,"087306612880000066","087","306","612880","00","0066",SA,SAM,"1",S,S,ZEU,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","240","402",TRAVESSA WILSON MORAES,"35","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,6471304","-46,70919"
,"090136193470000052","090","136","193470","00","0052",SA,CGR,"1",S,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"13",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","118","120",RUA UNA DO PRELADO,"296","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,6745121","-46,6904402"
